,revenue,pred,,,
2274,1030938,67054128.31,6.013232548,7.826425521,-1.813192973
2275,4059673,61464620.17,6.608491053,7.788625202,-1.180134149
2276,6000000,69059579.61,6.77815125,7.83922393,-1.06107268
2277,3484331,55555919.21,6.542119405,7.744730338,-1.202610933
2278,15934737,310465481.1,7.2023449,8.492013321,-1.289668421
2279,15795189,34880561.86,7.198524827,7.542583472,-0.344058645
2280,18971000,111490155.3,7.278090224,8.04723652,-0.769146296
2281,41687243,111438031.1,7.620003174,8.04703343,-0.427030257
2282,383257136,224126135.7,8.58349025,8.350492503,0.232997747
2283,102984862,148241875.9,8.012773391,8.170970902,-0.158197511
2284,77741732,70174035.79,7.890654212,7.846176454,0.044477758
2285,10013424,28485047.99,7.000582606,7.454616956,-0.45403435
2286,33616692,37787286.24,7.526554975,7.577345703,-0.050790728
2287,17233166,53008371.33,7.236365071,7.724344461,-0.487979389
2288,344,49196119.29,2.536558443,7.691930846,-5.155372403
2289,5,225503272.4,0.698970004,8.353152848,-7.654182844
2290,35856053,75104743.34,7.554562481,7.875667366,-0.321104885
2291,43995918,76615004.94,7.643412384,7.884313834,-0.24090145
2292,66132626,118846312.1,7.820415768,8.07498571,-0.254569942
2293,126737428,67143998.8,8.102904889,7.827007202,0.275897687
2294,5678950,,6.754268045,#NUM!,#NUM!
2295,101300000,81687769.55,8.005609445,7.912157038,0.093452407
2296,5010362,22641611.71,6.699869105,7.354907338,-0.655038233
2297,155010032,142418586.4,8.190359806,8.153566671,0.036793135
2298,38793283,69908166.11,7.588756535,7.84452791,-0.255771375
2299,196397415,96770145.28,8.293135767,7.985741393,0.307394374
2300,75597042,78180557.73,7.878504803,7.893098764,-0.014593962
2301,9801375,50767987.96,6.991287006,7.705589952,-0.714302946
2302,28149,,4.449462971,#NUM!,#NUM!
2303,46352,44395217.73,4.666068478,7.64733619,-2.981267712
2304,3333306,36659260.25,6.522875184,7.564183697,-1.041308513
2305,63781810,63592877.09,7.804696839,7.803408474,0.001288366
2306,38275483,44129691.94,7.58292068,7.644730896,-0.061810216
2307,96568,103576623,4.984833237,8.015261747,-3.03042851
2308,28000000,43194808.41,7.447158031,7.635431552,-0.188273521
2309,94935764,82892728.37,7.97742985,7.918516434,0.058913415
2310,13110448,64706328.14,7.117617532,7.810946756,-0.693329224
2311,68696770,127481112,7.836936318,8.105445843,-0.268509525
2312,3646994,45075038.28,6.561935049,7.653936104,-1.092001055
2313,705308,82223950.01,5.84837881,7.914998336,-2.066619526
2314,368744044,157295384.7,8.566725014,8.19671598,0.370009034
2315,16000000,82380582.13,7.204119983,7.915824856,-0.711704874
2316,39404261,46411191.51,7.595543187,7.666622718,-0.071079531
2317,5000000,68801004.09,6.698970004,7.837594776,-1.138624772
2318,56714147,67349241.6,7.753691405,7.82833271,-0.074641305
2319,165333180,128535184.7,8.218360019,8.109022026,0.109337993
2320,15705007,101099709.5,7.196038134,8.004749908,-0.808711773
2321,1347988,,6.129686026,#NUM!,#NUM!
2322,16951798,117108264.5,7.229215769,8.068587545,-0.839371776
2323,16872671,,7.227183838,#NUM!,#NUM!
2324,676698,80543059.8,5.830394893,7.906028124,-2.075633231
2325,14904,,4.173302842,#NUM!,#NUM!
2326,1304192,,6.115341532,#NUM!,#NUM!
2327,27575086,84527714.27,7.440516876,7.926999125,-0.48648225
2328,5546827,81328290.23,6.744044621,7.910241642,-1.166197021
2329,19319254,59105026.7,7.285990352,7.771624418,-0.485634065
2330,10364904,54327273.48,7.015565284,7.73501791,-0.719452626
2331,821708551,319122256.7,8.914717806,8.503957094,0.410760712
2332,6266621,52348069.12,6.79703343,7.718900667,-0.921867237
2333,34793160,76093389.24,7.541493874,7.881346928,-0.339853054
2334,119137784,63234012.05,8.076049518,7.800950738,0.27509878
2335,1008404,21229271.23,6.00363456,7.326935086,-1.323300526
2336,2451545,79595601.5,6.389439869,7.900889069,-1.5114492
2337,129000000,94614023.79,8.11058971,7.975955513,0.134634198
2338,649398328,457614596.5,8.812511166,8.660499869,0.152011297
2339,416925,72219194.34,5.620057937,7.858652639,-2.238594702
2340,85,51809433.75,1.929418926,7.714408846,-5.78498992
2341,321952,56085148.06,5.507791127,7.748847871,-2.241056743
2342,51801187,54305356.5,7.714339712,7.734842669,-0.020502958
2343,113714830,63032141.98,8.055817106,7.799562066,0.256255041
2344,122563539,122634438.6,8.088361293,8.088612447,-0.000251155
2345,2000000,52520586.41,6.301029996,7.720329567,-1.419299571
2346,193000000,186842818.4,8.285557309,8.27147641,0.014080899
2347,41604473,130744433.6,7.619140025,8.116423208,-0.497283183
2348,14356479,67936295.81,7.15704794,7.832101863,-0.675053923
2349,65977295,115384697.2,7.819394506,8.062148215,-0.242753709
2350,3786801,61488932.47,6.578272483,7.788796953,-1.21052447
2351,214034224,123830351.7,8.330483222,8.092827106,0.237656116
2352,275650703,157004652.1,8.440359104,8.195912521,0.244446584
2353,77628265,94466266.67,7.89001988,7.975276752,-0.085256873
2354,12000000,53675562.08,7.079181246,7.729776601,-0.650595355
2355,3900000,93458818.15,6.591064607,7.970620285,-1.379555678
2356,5400000,155154696.8,6.73239376,8.190764927,-1.458371167
2357,3206713,,6.506060092,#NUM!,#NUM!
2358,145771527,141308078,8.163672703,8.150166989,0.013505714
2359,358372926,151415743.9,8.554335193,8.180171035,0.374164158
2360,171269535,111718061.5,8.233680119,8.048123391,0.185556727
2361,4186931,44395217.73,6.621895804,7.64733619,-1.025440386
2362,441818803,216870568.9,8.645244195,8.336200619,0.309043576
2363,11411644,161875721.2,7.057348215,8.209181716,-1.151833502
2364,33082548,121084916,7.519598951,8.083090045,-0.563491094
2365,43061982,69345365.38,7.634094015,7.841017441,-0.206923426
2366,181001478,165502520,8.257682121,8.218804611,0.03887751
2367,12918858,58098664.14,7.111224125,7.764166147,-0.652942022
2368,22000000,27690999.79,7.342422681,7.442338636,-0.099915956
2369,83305,86343062.76,4.920671069,7.93622745,-3.015556381
2370,37664855,60332768.13,7.5759363,7.780553252,-0.204616952
2371,2628241,66805150.97,6.419665186,7.82480995,-1.405144764
2372,35168966,73597598.9,7.5461596,7.866863646,-0.320704046
2373,169956806,121058253.8,8.230338561,8.082994405,0.147344156
2374,296655431,158691689.8,8.472252304,8.200554185,0.271698119
2375,1434436,34424804.07,6.156681176,7.536871477,-1.380190301
2376,240093,,5.380379498,#NUM!,#NUM!
2377,2891288,6291493.261,6.461091354,6.798753736,-0.337662382
2378,20458340,86143166.18,7.310870392,7.93522083,-0.624350438
2379,408247917,198427989.5,8.610923978,8.297602932,0.313321045
2380,119723358,136530686.1,8.078178889,8.135230273,-0.057051383
2381,16856124,52847724.75,7.226757717,7.723026294,-0.496268577
2382,26199517,56570030.27,7.418293285,7.752586411,-0.334293126
2383,277448382,178176573.8,8.443182196,8.250850603,0.192331593
2384,19184015,51912172.52,7.282939505,7.715269204,-0.432329699
2385,30000000,108089723.5,7.477121255,8.033784406,-0.556663151
2386,7103973,134069194.1,6.851501302,8.127328999,-1.275827697
2387,51842679,81813633.73,7.714687436,7.912825682,-0.198138246
2388,21075,69912711.87,4.323767583,7.844556148,-3.520788565
2389,10113733,,7.004911484,#NUM!,#NUM!
2390,52223306,57175221.05,7.717864361,7.757207852,-0.039343491
2391,16930185,57019801.48,7.228661704,7.756025701,-0.527363997
2392,19576023,48115339.3,7.291724467,7.682283553,-0.390559086
2393,12398628,50091503.33,7.09337363,7.699764066,-0.606390436
2394,41092328,150340654.9,7.613760746,8.177076438,-0.563315692
2395,181096164,154358281,8.257909251,8.188529933,0.069379318
2396,2955917,93406175.77,6.470692235,7.970375592,-1.499683356
2397,250993,44395217.73,5.39966161,7.64733619,-2.247674581
2398,62134225,65068600.22,7.793330886,7.813371464,-0.020040578
2399,9000000,103818278.9,6.954242509,8.016273825,-1.062031315
2400,10626725,98048196.45,7.026399442,7.991439609,-0.965040167
2401,18902015,74675095.88,7.276508103,7.873175789,-0.596667685
2402,70569,,4.848613963,#NUM!,#NUM!
2403,22433915,57998845.14,7.35090507,7.763419346,-0.412514276
2404,34411240,62758807.01,7.536700323,7.797674679,-0.260974357
2405,2647055,32988365.86,6.422762965,7.518360802,-1.095597837
2406,75781642,64739654.03,7.879564011,7.811170374,0.068393637
2407,43928932,137922526.2,7.642750645,8.139635203,-0.496884558
2408,4777465,53801452.8,6.679197514,7.730794003,-1.051596489
2409,8041049,68776013.73,6.905312709,7.837437,-0.932124292
2410,19740070,61026510.72,7.295348688,7.785518539,-0.490169851
2411,22518097,10594182,7.352531686,7.02506743,0.327464256
2412,25000000,62221755.16,7.397940009,7.793942258,-0.396002249
2413,16453258,90877404.36,7.216251908,7.958455914,-0.742204006
2414,15369573,81672189.19,7.186661802,7.912074197,-0.725412395
2415,4916135,43893109.43,6.6916238,7.642396348,-0.950772547
2416,23000000,56552621.59,7.361727836,7.752452742,-0.390724906
2417,19924033,84675407.23,7.299377252,7.927757294,-0.628380042
2418,29882645,94969730.59,7.475419036,7.977585206,-0.50216617
2419,6916869,63442217.38,6.839909551,7.802378354,-0.962468803
2420,215339,46051957.02,5.333122692,7.663248091,-2.330125399
2421,9304609,41809256.96,6.968698128,7.621272449,-0.652574321
2422,274925095,158290897.3,8.439214384,8.199455941,0.239758443
2423,180622424,117865125.2,8.256771666,8.071385322,0.185386345
2424,10011050,,7.00047963,#NUM!,#NUM!
2425,249204,11719758.59,5.396555009,7.068918666,-1.672363657
2426,209196298,73818946.68,8.320553995,7.868167844,0.452386151
2427,773228,46967016.24,5.888307572,7.671792971,-1.783485399
2428,2415396,75619249.6,6.382988343,7.878632363,-1.495644021
2429,589244,6291493.261,5.770295169,6.798753736,-1.028458567
2430,1132112,6291493.261,6.053889394,6.798753736,-0.744864342
2431,799674,28264892.78,5.902912976,7.451247342,-1.548334366
2432,17277,84443370.97,4.237468333,7.926565562,-3.689097229
2433,299171,,5.475919493,#NUM!,#NUM!
2434,6488144,77012122.26,6.81212048,7.886559092,-1.074438611
2435,605562,90594981.64,5.782158615,7.957104141,-2.174945527
2436,27362712,,7.437159139,#NUM!,#NUM!
2437,12000000,51211730.25,7.079181246,7.709369449,-0.630188203
2438,19158074,84593644.25,7.282351846,7.927337735,-0.644985888
2439,35564473,58020465.19,7.551016378,7.763581207,-0.212564829
2440,2744253,20550944.35,6.438424148,7.312831783,-0.874407636
2441,28023563,108639265.7,7.447523352,8.035986821,-0.58846347
2442,17000000,62384087.61,7.230448921,7.795073828,-0.564624906
2443,598645,144335068,5.77716936,8.159371861,-2.382202501
2444,10719357,38953391.19,7.030168735,7.590545272,-0.560376537
2445,14,113602391.2,1.146128036,8.055387473,-6.909259437
2446,249348933,135552422.2,8.396807514,8.132107282,0.264700232
2447,2062066,52560684.55,6.314302562,7.720661013,-1.406358451
2448,100477,139084012.1,5.00206666,8.14327721,-3.141210551
2449,13308,6291493.261,4.124112792,6.798753736,-2.674640944
2450,6723732,93556092.5,6.827610395,7.971072075,-1.14346168
2451,15938065,46783800.47,7.202435594,7.670095499,-0.467659905
2452,237113184,131712019.9,8.374955702,8.11962541,0.255330292
2453,64892670,64748435.34,7.812195644,7.811229278,0.000966365
2454,3763988,144580967.7,6.57564823,8.160111127,-1.584462897
2455,14155617,148001341.8,7.150928804,8.170265653,-1.019336849
2456,22471595,47879826.36,7.351633899,7.680152567,-0.328518668
2457,40716963,46210854.33,7.609775377,7.664743998,-0.05496862
2458,10000000,49800414.56,7,7.697232958,-0.697232958
2459,6892098,66259506.72,6.838351444,7.821248198,-0.982896754
2460,12000000,31104192.39,7.079181246,7.492818929,-0.413637683
2461,9566593,99149285.47,6.980757298,7.996289589,-1.015532291
2462,15578237,114346062.1,7.192518307,8.058221213,-0.865702906
2463,216166,37920347.04,5.334787386,7.578872303,-2.244084917
2464,32492674,,7.511785453,#NUM!,#NUM!
2465,13277558,59443333.22,7.123118207,7.774103154,-0.650984947
2466,18000000,74309350.9,7.255272505,7.871043468,-0.615770963
2467,11740000,72309736.93,7.069668097,7.859196782,-0.789528685
2468,1400000,31617183.16,6.146128036,7.499923175,-1.353795139
2469,566736,17498651.26,5.753380801,7.243004576,-1.489623775
2470,2154696,105925793.7,6.333386005,8.025001727,-1.691615721
2471,2945600,24531677.5,6.469173771,7.389727247,-0.920553476
2472,29916207,60612233.22,7.47590653,7.782560286,-0.306653756
2473,9171289,108567242.7,6.962430379,8.035698808,-1.073268429
2474,1198346,35286685.09,6.078582231,7.547610862,-1.469028631
2475,26279000,48818672.09,7.419608835,7.688585962,-0.268977127
2476,68349884,69002481.41,7.834737782,7.838864709,-0.004126927
2477,64282312,61832513.8,7.808091488,7.791216903,0.016874585
2478,3090862,60985593.65,6.490079615,7.785227256,-1.29514764
2479,23000,56892652.78,4.361727836,7.755056184,-3.393328348
2480,56298474,75144866.55,7.750496623,7.875899318,-0.125402694
2481,1260761,49704112.57,6.100632766,7.696392324,-1.595759558
2482,41744718,107822686.9,7.620601532,8.03271015,-0.412108618
2483,21750000,98849636.09,7.337459261,7.994975075,-0.657515814
2484,33561137,102189603.2,7.525836666,8.009406713,-0.483570047
2485,172855065,144107840.9,8.23768211,8.158687611,0.078994499
2486,109130,55327362.22,5.037944155,7.742939965,-2.70499581
2487,16838910,75026308.72,7.226313976,7.87521358,-0.648899604
2488,215000000,108212704.6,8.33243846,8.034278252,0.298160208
2489,29027914,84346338.9,7.462815828,7.926066237,-0.463250409
2490,876688482,424372464.2,8.942845301,8.627747197,0.315098104
2491,4245870,50091503.33,6.627966693,7.699764066,-1.071797373
2492,1942423,29112698,6.288343812,7.464082455,-1.175738643
2493,2807854,80468939.55,6.448374522,7.905628278,-1.457253756
2494,15073942,96857904.46,7.17822684,7.986135069,-0.807908229
2495,100000,43806918.16,5,7.641542701,-2.641542701
2496,10217873,81877891.08,7.0093605,7.913166648,-0.903806148
2497,14225876,68072761.75,7.153079019,7.832973371,-0.679894352
2498,35610100,68117432.53,7.551573193,7.83325827,-0.281685077
2499,439564,129473200,5.643022117,8.112179882,-2.469157765
2500,36565280,116459105.3,7.563068903,8.066173449,-0.503104546
2501,4300000,82993023.24,6.633468456,7.919041585,-1.28557313
2502,2028612,41874318.01,6.30719899,7.621947747,-1.314748757
2503,431971116,271805663.6,8.635454708,8.434258502,0.201196207
2504,33526835,60979897.6,7.525392557,7.785186691,-0.259794134
2505,27674124,67431518.32,7.442073883,7.828862939,-0.386789056
2506,51001550,69645921.04,7.707583375,7.842895686,-0.135312311
2507,23833131,48894092.02,7.3771811,7.689256386,-0.312075285
2508,10959475,9746724,7.03978975,6.988858668,0.050931082
2509,30002758,135978257.6,7.477161179,8.133469472,-0.656308293
2510,109578115,158200740.3,8.039723825,8.199208511,-0.159484686
2511,39103425,127936080.7,7.592214798,8.106993042,-0.514778244
2512,8000000,40252066.66,6.903089987,7.604788183,-0.701698196
2513,55003135,64025951.46,7.740387444,7.806356041,-0.065968597
2514,18591272,6291493.261,7.269309105,6.798753736,0.470555369
2515,32801173,113432255.2,7.515889375,8.054736567,-0.538847192
2516,5359645,66061730.62,6.729136025,7.819949947,-1.090813922
2517,27453418,74161348.57,7.438596423,7.870177619,-0.431581196
2518,8178569,50509789.6,6.912677322,7.703375559,-0.790698237
2519,88000,165110976.2,4.944482672,8.217775945,-3.273293273
2520,1736123,33832285.27,6.239580491,7.529331334,-1.289750843
2521,69701637,101469715.5,7.843242978,8.006336443,-0.163093465
2522,840000,39925551.1,5.924279286,7.60125092,-1.676971633
2523,57588485,55830268.58,7.760335654,7.746869717,0.013465936
2524,35081550,53232963.3,7.545078773,7.726180643,-0.181101869
2525,154906693,106531296.9,8.190070183,8.027477214,0.162592969
2526,67312826,168763081.7,7.828097824,8.227277447,-0.399179623
2527,105834556,102554819.4,8.024627492,8.010956074,0.013671418
2528,926287400,372714423.2,8.966745757,8.571376199,0.395369557
2529,13060843,71833721.36,7.115971209,7.856328366,-0.740357157
2530,23367586,67860337.26,7.36861385,7.831616014,-0.463002164
2531,193772504,102645516.5,8.287292151,8.011339984,0.275952167
2532,93354918,59144285.57,7.970137202,7.77191279,0.198224412
2533,12633747,62636321.76,7.101532176,7.796826246,-0.695294071
2534,13273595,34795594.93,7.122988562,7.541524266,-0.418535704
2535,1501785,74927185.46,6.176607762,7.874639419,-1.698031657
2536,2200000,51923629.44,6.342422681,7.715365042,-1.372942361
2537,1596,55825040.85,3.203032887,7.74682905,-4.543796163
2538,12500000,56979887.87,7.096910013,7.75572159,-0.658811577
2539,19000000,83222271.66,7.278753601,7.920239566,-0.641485965
2540,352114312,211472159.1,8.546683678,8.325253199,0.221430478
2541,41323171,55621285.54,7.61619364,7.745241022,-0.129047382
2542,306776732,211498009.1,8.486822417,8.325306284,0.161516133
2543,41597830,67350917.05,7.619070676,7.828343513,-0.209272838
2544,120072577,126997488.7,8.079443832,8.103795133,-0.024351302
2545,33013805,43886116.19,7.518695582,7.642327149,-0.123631567
2546,604856,32292237.9,5.781651993,7.509098143,-1.72744615
2547,101564935,105538480.3,8.006743795,8.023410836,-0.016667041
2548,17432163,72247891.66,7.241351278,7.858825178,-0.6174739
2549,50097949,77745537.88,7.699819946,7.890675473,-0.190855526
2550,30641770,45429698.13,7.486313848,7.657339851,-0.171026003
2551,182857,57479819.33,5.26211159,7.759515394,-2.497403804
2552,11690,55131939.84,4.067814511,7.741403274,-3.673588762
2553,17953778,54192430.1,7.254155851,7.733938626,-0.479782775
2554,6166819,34336793.94,6.790061202,7.535759742,-0.74569854
2555,153936,35026588.11,5.187340197,7.544397835,-2.357057638
2556,8622757,40343624.43,6.935646147,7.605774912,-0.670128765
2557,23510601,75338455.36,7.371263731,7.877016712,-0.505752981
2558,90426405,71544206.41,7.956295265,7.854574471,0.101720795
2559,101191884,115695746.8,8.005145682,8.063317394,-0.058171712
